"p_val" "avg_log2FC" "pct.1" "pct.2" "p_val_adj" "cluster" "gene"
"Trp53inp2" 2.36008653315712e-05 0.737395612876556 0.08 0.043 0.514404460766927 "AM" "Trp53inp2"
"9330198N18Rik.1" 2.3655970393846e-05 2.34968734326945 0.015 0.003 0.515605530704267 "AM" "9330198N18Rik"
"C730002L08Rik.1" 2.36602282787796e-05 2.02727052197467 0.019 0.005 0.515698335564281 "AM" "C730002L08Rik"
"Lhpp.1" 2.36820926687924e-05 -1.23819127190712 0.027 0.063 0.516174891808999 "AM" "Lhpp"
"Gm44993" 2.36847737425243e-05 1.54870402831849 0.027 0.008 0.516233328492059 "AM" "Gm44993"
"Hs6st3.1" 2.38556568573353e-05 1.73700509670075 0.032 0.011 0.51995789686248 "AM" "Hs6st3"
"Gm2a" 2.38682288819276e-05 -1.05893493895377 0.065 0.112 0.520231916710493 "AM" "Gm2a"
"Lrrc14.1" 2.39328786288468e-05 -1.21538373984924 0.029 0.066 0.521641022594344 "AM" "Lrrc14"
"Cdv3.1" 2.39727849794297e-05 -0.650326534869259 0.143 0.203 0.52251082141165 "AM" "Cdv3"
"Lgals4.1" 2.40332173072623e-05 1.51014163715474 0.032 0.011 0.523828004429089 "AM" "Lgals4"
"Ssbp1.1" 2.40649424293826e-05 -0.597022732971042 0.111 0.169 0.524519485190823 "AM" "Ssbp1"
"Sil1" 2.41032216977197e-05 0.372436029504074 0.386 0.312 0.525353820123498 "AM" "Sil1"
"Ppil6.1" 2.42054206418063e-05 1.38891936261643 0.027 0.008 0.527581348308811 "AM" "Ppil6"
"Gadd45b.1" 2.43088333896824e-05 -1.45026698325284 0.016 0.047 0.529835332561517 "AM" "Gadd45b"
"Ppp4r1.1" 2.43857741178009e-05 -0.358268916930528 0.424 0.49 0.531512332671589 "AM" "Ppp4r1"
"Tesk1.1" 2.43868685973033e-05 -2.01697954688614 0.015 0.045 0.531536187946822 "AM" "Tesk1"
"Exd1.1" 2.43881680393112e-05 1.43567769380489 0.027 0.008 0.531564510584827 "AM" "Exd1"
"Haus8.1" 2.45070362957413e-05 -0.873955802714537 0.091 0.143 0.534155363101977 "AM" "Haus8"
"Bcl7a.1" 2.45664134531056e-05 -2.1202545399706 0.016 0.047 0.535449547623889 "AM" "Bcl7a"
"Flt3l" 2.49456125873642e-05 -2.51948728830927 0.011 0.039 0.54371457195419 "AM" "Flt3l"
"Abhd15.1" 2.50290822895338e-05 -1.16629716739347 0.055 0.099 0.545533877582679 "AM" "Abhd15"
"Amn1" 2.52075752098224e-05 0.333202177893405 0.35 0.274 0.549424309273289 "AM" "Amn1"
"Exoc2" 2.52119772528249e-05 0.275307887595158 0.548 0.477 0.549520256202571 "AM" "Exoc2"
"Pfdn6.1" 2.52378866337565e-05 -1.55309634527688 0.019 0.052 0.550084977069356 "AM" "Pfdn6"
"Zfp282.1" 2.54135331144806e-05 -0.8279991428363 0.112 0.167 0.553913367763218 "AM" "Zfp282"
"Cyp2r1.1" 2.54592216666852e-05 0.912489800489789 0.075 0.041 0.55490919544707 "AM" "Cyp2r1"
"Ndufa13.1" 2.55637869301276e-05 -1.08030785204504 0.056 0.1 0.557188299929061 "AM" "Ndufa13"
"Gm11536.1" 2.58119145931754e-05 -3.34570293001882 0.004 0.028 0.56259649047285 "AM" "Gm11536"
"Uqcr11.1" 2.61544746170281e-05 -1.41750091095969 0.029 0.066 0.570062928752745 "AM" "Uqcr11"
"Arid5b.1" 2.61995824749968e-05 -0.4399016262227 0.695 0.703 0.571046099625031 "AM" "Arid5b"
"Nup85.1" 2.61998767863457e-05 -0.828680530462433 0.047 0.091 0.571052514435192 "AM" "Nup85"
"Tlr2" 2.62886297598353e-05 0.697866433960205 0.122 0.076 0.57298697424537 "AM" "Tlr2"
"Gm48708.1" 2.6388644709542e-05 -1.03326195643313 0.071 0.119 0.575166900089177 "AM" "Gm48708"
"Uqcrc1.1" 2.64624402434262e-05 -0.923785118508861 0.099 0.151 0.576775347545717 "AM" "Uqcrc1"
"Gm48903" 2.66915466079912e-05 3.96469262388919 0.01 0.001 0.581768949867777 "AM" "Gm48903"
"Ptpn9" 2.68437279660856e-05 0.367803489584699 0.417 0.344 0.585085894748802 "AM" "Ptpn9"
"Btbd3.1" 2.69420514745078e-05 -1.47387142636283 0.027 0.063 0.587228953938371 "AM" "Btbd3"
"Pqlc3" 2.70044815091074e-05 0.651068029286663 0.118 0.073 0.588589678972505 "AM" "Pqlc3"
"Lamb1.1" 2.70803865314022e-05 -1.67212810288597 0.017 0.049 0.590244104838443 "AM" "Lamb1"
"Kctd21.1" 2.71707983550304e-05 -1.47452018539244 0.019 0.052 0.592214720946243 "AM" "Kctd21"
"Trim65.1" 2.71874298759824e-05 -1.05547043471982 0.068 0.115 0.592577221576913 "AM" "Trim65"
"Drap1.1" 2.73529258040055e-05 -1.14750831932905 0.044 0.086 0.596184370824103 "AM" "Drap1"
"Wwc2.1" 2.75218837958353e-05 -0.586711410166388 0.184 0.248 0.599866979214026 "AM" "Wwc2"
"Cmtm8" 2.7786150974297e-05 -1.49775784370529 0.022 0.055 0.605626946635778 "AM" "Cmtm8"
"Lrp6.1" 2.78176660751061e-05 -0.462029900273317 0.396 0.45 0.606313849773013 "AM" "Lrp6"
"Gm49539.1" 2.8092294664672e-05 -1.64249170793843 0.017 0.049 0.61229965451119 "AM" "Gm49539"
"Vdac3.1" 2.81011195516801e-05 -0.794195226201646 0.108 0.162 0.612492001748419 "AM" "Vdac3"
"Clptm1.1" 2.81647772099051e-05 -0.683888460867368 0.129 0.187 0.613879484067091 "AM" "Clptm1"
"Nsmf" 2.8184205253153e-05 0.837146843191927 0.098 0.058 0.614302937697723 "AM" "Nsmf"
"Taok1" 2.83948170712725e-05 0.206999334971302 0.695 0.65 0.618893432885456 "AM" "Taok1"
"Arf5.1" 2.84134766267627e-05 -0.641463721101122 0.123 0.181 0.619300136556921 "AM" "Arf5"
"Gm43569.1" 2.8436327565962e-05 -2.12614853739281 0.015 0.045 0.619798195627707 "AM" "Gm43569"
"Gtf3c6.1" 2.84739472469459e-05 -1.40361234792543 0.016 0.047 0.620618154194433 "AM" "Gtf3c6"
"Gale.1" 2.86990697817667e-05 0.973204970151278 0.04 0.016 0.625524924963387 "AM" "Gale"
"Rarb.1" 2.87041016592665e-05 0.187780363557398 0.061 0.03 0.625634599765373 "AM" "Rarb"
"Cuta.1" 2.88045215742428e-05 -1.39528864433155 0.029 0.065 0.627823352232197 "AM" "Cuta"
"Akap8.1" 2.88319410435904e-05 -0.375516972592504 0.208 0.277 0.628420986986095 "AM" "Akap8"
"Use1.1" 2.88443383813618e-05 -1.80001900207929 0.028 0.063 0.628691199360162 "AM" "Use1"
"Gm26902" 2.88781447650286e-05 2.19696354750527 0.022 0.006 0.629428043298563 "AM" "Gm26902"
"Sik1.1" 2.90374723707702e-05 -1.29668997455681 0.03 0.067 0.632900747793307 "AM" "Sik1"
"Acp1.1" 2.95718130931319e-05 -0.989641897041947 0.058 0.103 0.644547238177902 "AM" "Acp1"
"Syt11.1" 2.95823062595861e-05 -1.18666274412998 0.034 0.072 0.644775947233939 "AM" "Syt11"
"Mybpc3" 2.96632711233648e-05 1.61910873309075 0.022 0.006 0.646540657404859 "AM" "Mybpc3"
"Card6.1" 2.99013629733096e-05 -2.5090582454132 0.009 0.035 0.651730107366257 "AM" "Card6"
"Atg9a" 2.99263929857402e-05 0.644948007134811 0.093 0.053 0.652275661517193 "AM" "Atg9a"
"Gm36992.1" 2.99327201798898e-05 -1.78852163989068 0.027 0.062 0.652413569040877 "AM" "Gm36992"
"Gm16701.1.1" 2.99878458265774e-05 2.29906921143637 0.018 0.004 0.653615087636081 "AM" "Gm16701.1"
"Rnf8.1" 3.00335529034183e-05 -0.769156294445269 0.111 0.166 0.654611319082905 "AM" "Rnf8"
"Prcp.1" 3.02815788868685e-05 0.292576186743259 0.446 0.366 0.660017293418186 "AM" "Prcp"
"Gm14322" 3.03510889055447e-05 2.83190424612703 0.013 0.002 0.661532333785253 "AM" "Gm14322"
"4930502E18Rik" 3.03510889055447e-05 2.15731410027555 0.013 0.002 0.661532333785253 "AM" "4930502E18Rik"
"Ccdc58.1" 3.03621892535553e-05 -0.825603580817331 0.147 0.204 0.661774276970492 "AM" "Ccdc58"
"Iffo1" 3.03873208569136e-05 0.441815814961937 0.239 0.175 0.662322045397288 "AM" "Iffo1"
"Gm14051" 3.03926562897045e-05 2.90162774060453 0.013 0.002 0.662438336490398 "AM" "Gm14051"
"Tmem164" 3.04659427013596e-05 0.167384039540191 0.843 0.774 0.664035687118833 "AM" "Tmem164"
"Nt5c.1" 3.05023171549659e-05 -1.15904022607208 0.058 0.102 0.664828504709636 "AM" "Nt5c"
"Hpse.1" 3.06120663412016e-05 -0.556027907077928 0.064 0.113 0.667220597972829 "AM" "Hpse"
"Irgm2.1" 3.06305387982053e-05 -0.914417411669031 0.06 0.107 0.667623223645682 "AM" "Irgm2"
"Grb7.1" 3.08322281796168e-05 2.04621080831197 0.018 0.004 0.672019245402928 "AM" "Grb7"
"Pyroxd2.1" 3.08613880163622e-05 -1.67419296825027 0.01 0.037 0.672654813204631 "AM" "Pyroxd2"
"Hnrnph1" 3.08638116951784e-05 0.342350597201449 0.559 0.492 0.672707639708108 "AM" "Hnrnph1"
"Gm13402.1" 3.10336144889736e-05 -0.795545222446364 0.084 0.135 0.676408661401669 "AM" "Gm13402"
"Tubgcp2.1" 3.10360596336683e-05 -0.981739335401941 0.07 0.118 0.676461955775435 "AM" "Tubgcp2"
"Vmn2r53" 3.11116972966787e-05 3.20278024366601 0.011 0.001 0.678110554278409 "AM" "Vmn2r53"
"Emc8" 3.11511760881219e-05 0.584595504100046 0.189 0.134 0.678971034016705 "AM" "Emc8"
"Gm29361.1" 3.12116873155753e-05 -1.5251194011938 0.027 0.062 0.680289936730279 "AM" "Gm29361"
"Gm37336" 3.12578414357689e-05 2.75308876060248 0.011 0.001 0.681295911934018 "AM" "Gm37336"
"Stx1b" 3.12578414357689e-05 2.86681966811134 0.011 0.001 0.681295911934018 "AM" "Stx1b"
"Tmsb15b2" 3.12578414357689e-05 3.01860258433414 0.011 0.001 0.681295911934018 "AM" "Tmsb15b2"
"Il23r.1" 3.13964880554539e-05 1.79750627334797 0.018 0.004 0.684317853656673 "AM" "Il23r"
"Npepl1.1" 3.17081459988284e-05 -0.799713796581508 0.084 0.135 0.691110750190464 "AM" "Npepl1"
"A930009A15Rik" 3.17497140783209e-05 1.75004700401964 0.011 0.001 0.692016768051082 "AM" "A930009A15Rik"
"Gm32633" 3.20358900487427e-05 -4.38353121865061 0.002 0.023 0.698254259502395 "AM" "Gm32633"
"Ctdsp1.1" 3.20492040476085e-05 -1.44692267227349 0.022 0.055 0.698544451421676 "AM" "Ctdsp1"
"Phf5a.1" 3.21282748729042e-05 -1.08802888002803 0.041 0.081 0.700267879129821 "AM" "Phf5a"
"Ercc1.1" 3.21996442697639e-05 -2.21948177370474 0.008 0.033 0.701823446503774 "AM" "Ercc1"
"Coq10a" 3.22129622667508e-05 0.927804584108438 0.099 0.059 0.7021137255661 "AM" "Coq10a"
"Rpusd3.1" 3.22720079962017e-05 1.44840031917859 0.024 0.007 0.703400686285213 "AM" "Rpusd3"
"Gm13373.1" 3.24299241846688e-05 -4.10433708182967 0.002 0.023 0.706842627529041 "AM" "Gm13373"
"Exosc10.1" 3.27441240428687e-05 -0.656119765024242 0.118 0.174 0.713690927638367 "AM" "Exosc10"
"Arhgef1.1" 3.27631371214426e-05 -0.424565240600988 0.368 0.43 0.714105336698962 "AM" "Arhgef1"
"Pus7.1" 3.27669405556462e-05 -1.13252537827541 0.051 0.093 0.714188236350865 "AM" "Pus7"
"Htra2.1" 3.28508668726006e-05 -0.703566328987749 0.105 0.16 0.716017494355202 "AM" "Htra2"
"Tma7.1" 3.29906889508883e-05 -1.06076612807236 0.06 0.105 0.719065056373561 "AM" "Tma7"
"Map3k9" 3.30150003739019e-05 -1.34198044330838 0.028 0.064 0.719594948149566 "AM" "Map3k9"
"Ubtd2" 3.30193539621543e-05 0.477753903035335 0.164 0.11 0.719689838959115 "AM" "Ubtd2"
"Mindy3.1" 3.30718570082259e-05 0.381577006760963 0.389 0.318 0.720834195351292 "AM" "Mindy3"
"Mme.1" 3.31013508529754e-05 -1.35733347433869 0.024 0.058 0.721477043191451 "AM" "Mme"
"Tmem173.1" 3.31554655470474e-05 -1.15780463316737 0.04 0.08 0.722656527063446 "AM" "Tmem173"
"Rbx1.1" 3.31778635815211e-05 -0.731862915638229 0.151 0.208 0.723144714622835 "AM" "Rbx1"
"Pla1a" 3.33940997706223e-05 -5.17976767766053 0.001 0.021 0.727857798600485 "AM" "Pla1a"
"Hdac5.1" 3.34286415869972e-05 -0.793659971885572 0.078 0.127 0.728610672030191 "AM" "Hdac5"
"Kmt2d" 3.35107475008104e-05 0.492214792713513 0.258 0.197 0.730400252527663 "AM" "Kmt2d"
"Shpk" 3.36391713844612e-05 0.996102920336161 0.042 0.018 0.733199379495716 "AM" "Shpk"
"4932438H23Rik" 3.37607387753544e-05 -2.88487371045605 0.002 0.023 0.735849062347623 "AM" "4932438H23Rik"
"Aknaos.1" 3.39935502657967e-05 -2.17663609468838 0.01 0.036 0.740923421593304 "AM" "Aknaos"
"Utp14b.1" 3.40855783135342e-05 -1.7188874093293 0.014 0.043 0.74292926492179 "AM" "Utp14b"
"4632427E13Rik.1" 3.41975169378895e-05 -0.566091444296072 0.222 0.283 0.745369079178239 "AM" "4632427E13Rik"
"Coa3.1" 3.45470394525193e-05 -1.69556264123078 0.014 0.043 0.752987271907111 "AM" "Coa3"
"E2f8.1" 3.45521365022729e-05 -1.4322562351706 0.02 0.053 0.75309836720354 "AM" "E2f8"
"2210016F16Rik.1" 3.46330292387537e-05 -1.13685388768414 0.03 0.067 0.754861505287875 "AM" "2210016F16Rik"
"Hip1r.1" 3.47222299701314e-05 0.877534434080765 0.074 0.04 0.756805724428984 "AM" "Hip1r"
"Gpr155.1" 3.49045641988943e-05 0.585974929181414 0.191 0.136 0.7607798812791 "AM" "Gpr155"
"Cep152.1" 3.49476636416682e-05 -0.652931356531083 0.097 0.151 0.7617192767338 "AM" "Cep152"
"Col16a1.1" 3.49489758603529e-05 -2.37672155306613 0.009 0.034 0.761747877852252 "AM" "Col16a1"
"Garnl3.1" 3.49868281903426e-05 -1.44489887193434 0.039 0.078 0.762572907236708 "AM" "Garnl3"
"Sp2.1" 3.51033460620471e-05 -0.91672350893017 0.078 0.127 0.765112530768378 "AM" "Sp2"
"Cpped1" 3.51092102528656e-05 0.33713685850893 0.311 0.237 0.765240346671459 "AM" "Cpped1"
"Tmed3.1" 3.53449517364617e-05 -1.3206109768001 0.028 0.063 0.77037856804792 "AM" "Tmed3"
"Plk4.1" 3.61046028109705e-05 -0.954931051351869 0.044 0.085 0.786935922867912 "AM" "Plk4"
"Gtpbp2.1" 3.62049690949452e-05 -0.491922099809702 0.226 0.291 0.789123506393425 "AM" "Gtpbp2"
"Zfp738" 3.64115930109852e-05 0.447999493383261 0.199 0.14 0.793627081267433 "AM" "Zfp738"
"Rbm39" 3.64189231953581e-05 -0.163535151097929 0.895 0.904 0.793786849966026 "AM" "Rbm39"
"Gm17227.1" 3.64836981134202e-05 -0.821864370733809 0.128 0.182 0.795198684080106 "AM" "Gm17227"
"Nubp1.1" 3.67011886211968e-05 -1.09217922124333 0.053 0.096 0.799939107187606 "AM" "Nubp1"
"Ralbp1.1" 3.67170324931014e-05 -0.58752195316208 0.219 0.282 0.800284440219638 "AM" "Ralbp1"
"Tnfrsf22" 3.67724378163874e-05 1.51228598048825 0.036 0.014 0.801492054645979 "AM" "Tnfrsf22"
"Dedd2" 3.68611323467514e-05 0.900804033055364 0.061 0.031 0.803425240629795 "AM" "Dedd2"
"Ccdc85a.1" 3.69781663261744e-05 1.07802242334534 0.056 0.027 0.805976113245297 "AM" "Ccdc85a"
"Cav1.1" 3.70339932685763e-05 0.747362661616928 0.129 0.083 0.807192917281888 "AM" "Cav1"
"Tgs1.1" 3.70359752462443e-05 -0.493243142598467 0.243 0.308 0.80723611646714 "AM" "Tgs1"
"Btaf1.1" 3.7040717960573e-05 -0.301758699132853 0.477 0.535 0.807339488668649 "AM" "Btaf1"
"Haspin.1" 3.7111737812431e-05 -1.71780718165448 0.018 0.049 0.808887437359747 "AM" "Haspin"
"Eri3" 3.72404865626642e-05 0.32174698807862 0.445 0.369 0.811693645119829 "AM" "Eri3"
"Rpl22l1.1" 3.73184442912252e-05 -0.88274391566516 0.056 0.1 0.813392811771544 "AM" "Rpl22l1"
"Ms4a4d.1" 3.73879503102563e-05 -2.19162479641948 0.011 0.038 0.814907764962346 "AM" "Ms4a4d"
"Usp12" 3.74725655877126e-05 -0.36636232287993 0.323 0.39 0.816752039549784 "AM" "Usp12"
"Spopl" 3.77135170948533e-05 0.273011220508867 0.47 0.394 0.822003818599422 "AM" "Spopl"
"Tfrc.1" 3.78721902408872e-05 0.813238177641297 0.089 0.052 0.825462258490378 "AM" "Tfrc"
"Adap1" 3.79563867678393e-05 -0.625238041787128 0.2 0.262 0.827297405991825 "AM" "Adap1"
"Gm47460" 3.81343952969931e-05 1.10742697619575 0.053 0.025 0.831177279893262 "AM" "Gm47460"
"Gm36198.1" 3.83033261376864e-05 -1.26146786810629 0.046 0.087 0.834859296497012 "AM" "Gm36198"
"Dusp3" 3.83786363567884e-05 0.397478355668174 0.238 0.174 0.83650075803256 "AM" "Dusp3"
"Faap20.1" 3.8382215737157e-05 -1.53369184794997 0.015 0.045 0.836578774207074 "AM" "Faap20"
"Shmt2.1" 3.86886593821234e-05 -1.59567956287208 0.009 0.034 0.843258019892761 "AM" "Shmt2"
"Rpn1.1" 3.88195442799021e-05 -0.726434338404222 0.098 0.151 0.846110787124747 "AM" "Rpn1"
"Qser1.1" 3.89373186552967e-05 -0.653234678587487 0.125 0.181 0.848677797410847 "AM" "Qser1"
"Gm10353.1" 3.9200788579023e-05 -0.80462869640263 0.085 0.135 0.854420387868386 "AM" "Gm10353"
"Psmc2.1" 3.92580071438811e-05 -0.934454796518258 0.096 0.144 0.855667523708033 "AM" "Psmc2"
"Thoc3.1" 3.96346470577331e-05 -1.53829155926753 0.032 0.069 0.863876767270351 "AM" "Thoc3"
"Dclk1.1" 3.98239160377037e-05 -1.27118531262646 0.036 0.074 0.86800207395779 "AM" "Dclk1"
"Zfp362.1" 3.98781559985841e-05 -1.04016218554709 0.076 0.123 0.86918428814514 "AM" "Zfp362"
"Ddost.1" 3.99240082959629e-05 -0.93790232742761 0.027 0.062 0.870183684818807 "AM" "Ddost"
"Isoc2a" 4.0056077792303e-05 0.919027937711385 0.096 0.057 0.873062271561037 "AM" "Isoc2a"
"Nfkb1" 4.03863167243719e-05 -0.380807990946449 0.704 0.726 0.88026015932441 "AM" "Nfkb1"
"Ak2.1" 4.05395662343772e-05 -0.57694389271844 0.138 0.198 0.883600385644486 "AM" "Ak2"
"2700081O15Rik.1" 4.07168613820972e-05 -2.0054593970765 0.005 0.029 0.887464710684192 "AM" "2700081O15Rik"
"Cenpx.1" 4.07717409701112e-05 -2.73776883757392 0.009 0.034 0.888660866184544 "AM" "Cenpx"
"Phf11b" 4.07787526126012e-05 -1.26168432395667 0.023 0.056 0.888813691944256 "AM" "Phf11b"
"Tomm6.1" 4.08183143271487e-05 -1.27843693436791 0.028 0.063 0.889675979074533 "AM" "Tomm6"
"Dusp12.1" 4.08435505638601e-05 -0.7353483666668 0.08 0.128 0.890226028089896 "AM" "Dusp12"
"Medag.1" 4.0906439990176e-05 -2.26132406741224 0.006 0.031 0.891596766025877 "AM" "Medag"
"Svbp.1" 4.09765043622585e-05 -1.43021110031361 0.017 0.048 0.893123889079787 "AM" "Svbp"
"Nudt3.1" 4.10155564723883e-05 -0.517705379619007 0.165 0.227 0.893975068872175 "AM" "Nudt3"
"Psmc1.1" 4.10843816801194e-05 -0.773747581860541 0.123 0.177 0.895475183099883 "AM" "Psmc1"
"Ppid.1" 4.12525638132868e-05 -0.610053446107458 0.113 0.168 0.899140880874398 "AM" "Ppid"
"Pde6h.1" 4.13515792630181e-05 -1.2285114943994 0.046 0.087 0.901299021616743 "AM" "Pde6h"
"Ube2c.1" 4.14316333618847e-05 -1.67308921096942 0.011 0.038 0.903043880755639 "AM" "Ube2c"
"BC055324.1" 4.17586560349938e-05 -1.55336625028366 0.026 0.06 0.910171666938724 "AM" "BC055324"
"Fam172a" 4.18162814900151e-05 0.157182560841631 0.864 0.801 0.911427671356368 "AM" "Fam172a"
"A830008E24Rik.1" 4.18201857697257e-05 -2.1838760486226 0.019 0.05 0.911512769036941 "AM" "A830008E24Rik"
"Arl6ip5" 4.18737575411803e-05 -0.561458792822003 0.215 0.277 0.912680419367566 "AM" "Arl6ip5"
"Mcm3.1" 4.19882105649891e-05 -1.07766756450678 0.052 0.094 0.915175037474502 "AM" "Mcm3"
"B3galt2.1" 4.21786385681166e-05 -0.908868612630524 0.083 0.132 0.91932560623067 "AM" "B3galt2"
"Tcf20.1" 4.24973486880754e-05 0.187112390207995 0.722 0.649 0.926272212005292 "AM" "Tcf20"
"Omd.1" 4.2553598672872e-05 -2.50587104852884 0.009 0.034 0.927498236673918 "AM" "Omd"
"Swi5.1" 4.29887887727957e-05 -0.951773840066628 0.081 0.129 0.936983640091856 "AM" "Swi5"
"Phldb1.1" 4.31608205904943e-05 -0.944698281096435 0.053 0.096 0.940733245590415 "AM" "Phldb1"
"Psmb1.1" 4.3168910021896e-05 -0.736440792099059 0.188 0.244 0.940909562837245 "AM" "Psmb1"
"Gm50237" 4.31728226669458e-05 1.45699973798458 0.025 0.008 0.94099484284875 "AM" "Gm50237"
"Jmjd1c" 4.31736615524086e-05 0.132515643822338 0.86 0.821 0.941013127196297 "AM" "Jmjd1c"
"Espl1.1" 4.32427593350718e-05 -0.928698473780598 0.044 0.085 0.942519182467225 "AM" "Espl1"
"Fbxl20" 4.32519576983909e-05 0.218263770057375 0.492 0.407 0.942719669994127 "AM" "Fbxl20"
"Fignl2" 4.32737645418471e-05 1.01027084901201 0.069 0.037 0.9431949719541 "AM" "Fignl2"
"Gm12064.1" 4.33718627163573e-05 -3.66663879748145 0.003 0.024 0.945333119765723 "AM" "Gm12064"
"Llph.1" 4.33887428413038e-05 -1.23898362188795 0.048 0.089 0.945701038969058 "AM" "Llph"
"Snrpb.1" 4.34184439293413e-05 -0.801523049619606 0.086 0.136 0.946348403883924 "AM" "Snrpb"
"Ppp6r2.1" 4.37391357175599e-05 -0.674946217837715 0.122 0.177 0.953338202099936 "AM" "Ppp6r2"
"Metap1d.1" 4.39378236253096e-05 -0.424743139591102 0.243 0.311 0.957668803737248 "AM" "Metap1d"
"Pgs1.1" 4.41976884955091e-05 -0.431644854763389 0.21 0.276 0.963332818448117 "AM" "Pgs1"
"Hsd17b10.1" 4.42350243437748e-05 -2.06988527828914 0.011 0.037 0.964146590596916 "AM" "Hsd17b10"
"Cyb5a" 4.45624653872931e-05 0.439415618686916 0.226 0.165 0.971283495581441 "AM" "Cyb5a"
"Trim43c.1" 4.45883416257747e-05 -1.78609397831314 0.017 0.047 0.971847494075386 "AM" "Trim43c"
"Gm16894.1" 4.46918782411506e-05 -2.97003193909345 0.003 0.024 0.974104178144119 "AM" "Gm16894"
"Fam49a" 4.47675047881955e-05 -0.855891214694532 0.298 0.358 0.975752534363509 "AM" "Fam49a"
"Macf1.1" 4.51203476832071e-05 -0.131813448513217 0.954 0.938 0.983443098103182 "AM" "Macf1"
"Gm16192.1" 4.53100214627265e-05 -3.20080707380228 0.004 0.026 0.987577227801586 "AM" "Gm16192"
"Oat.1" 4.53112223997827e-05 -1.75816927276951 0.022 0.054 0.987603403425663 "AM" "Oat"
"Ddah2.1" 4.54101579182581e-05 -1.69017123974432 0.016 0.046 0.989759801986353 "AM" "Ddah2"
"Rlf" 4.54175370284324e-05 0.3278161407657 0.538 0.471 0.989920637071713 "AM" "Rlf"
"Per2" 4.54259990668147e-05 0.870302122103099 0.061 0.031 0.990105075660292 "AM" "Per2"
"Strn4.1" 4.55838951471384e-05 -0.591123335568771 0.146 0.206 0.993546578627029 "AM" "Strn4"
"Srsf10.1" 4.57772854679665e-05 -0.457167011836707 0.249 0.312 0.997761714059797 "AM" "Srsf10"
"Prdm9.1" 4.60711414412156e-05 0.921645985904562 0.086 0.05 1 "AM" "Prdm9"
"Mrpl22.1" 4.61381610660782e-05 -1.68747121570826 0.018 0.049 1 "AM" "Mrpl22"
"Manbal.1" 4.6390662688771e-05 -0.710474464375454 0.086 0.136 1 "AM" "Manbal"
"Hdac1.1" 4.65432398852332e-05 -0.494867995322984 0.175 0.236 1 "AM" "Hdac1"
"Ppp3ca" 4.66939915929626e-05 0.119051685186213 0.9 0.854 1 "AM" "Ppp3ca"
"Gm14211.1" 4.68110519524615e-05 -2.89769536073426 0.004 0.026 1 "AM" "Gm14211"
"Zmiz2" 4.68585954133827e-05 -0.63034579193081 0.128 0.184 1 "AM" "Zmiz2"
"Abcd4" 4.69193082185164e-05 0.691874943282023 0.128 0.082 1 "AM" "Abcd4"
"Psph.1" 4.69282100108115e-05 -1.20375542966755 0.034 0.072 1 "AM" "Psph"
"Gm39556.1" 4.69690249035233e-05 0.729062217899992 0.067 0.035 1 "AM" "Gm39556"
"Gm15261.1" 4.71304190202122e-05 -0.756698641687233 0.141 0.196 1 "AM" "Gm15261"
"Mex3b" 4.72754477344017e-05 -3.79414599697941 0.002 0.022 1 "AM" "Mex3b"
"Cox7b.1" 4.77528782967573e-05 -1.02537579531653 0.093 0.141 1 "AM" "Cox7b"
"Srp19.1" 4.78265678652742e-05 -0.988184124417468 0.07 0.116 1 "AM" "Srp19"
"Fam234a.1" 4.86443339708142e-05 -0.460277819823547 0.18 0.243 1 "AM" "Fam234a"
"Prelid1.1" 4.87167435576539e-05 -1.1267639333398 0.054 0.096 1 "AM" "Prelid1"
"Nlrc4" 4.89380330569732e-05 0.342186598336016 0.279 0.211 1 "AM" "Nlrc4"
"Stat2.1" 4.89702661224741e-05 0.285056543720541 0.395 0.322 1 "AM" "Stat2"
"Snhg18.1" 4.90071108002548e-05 -1.73510015565567 0.008 0.032 1 "AM" "Snhg18"
"Tk1.1" 4.92607637397314e-05 -1.28831294151083 0.046 0.086 1 "AM" "Tk1"
"Crabp2.1" 4.93932279116147e-05 -4.44375304083422 0.001 0.02 1 "AM" "Crabp2"
"Rfxap.1" 4.94737093747352e-05 -1.22931440998739 0.016 0.046 1 "AM" "Rfxap"
"Prmt5.1" 4.9662116023756e-05 -1.12887714312114 0.03 0.066 1 "AM" "Prmt5"
"Srp68.1" 4.99443704721287e-05 -0.916496947426785 0.068 0.114 1 "AM" "Srp68"
"Zdhhc23" 4.99522711366166e-05 -1.87840019039676 0.005 0.028 1 "AM" "Zdhhc23"
"Ints3.1" 4.99628261638379e-05 -0.649395023651731 0.137 0.194 1 "AM" "Ints3"
"Xpa.1" 5.01106119327365e-05 -0.812002570069258 0.108 0.16 1 "AM" "Xpa"
"Gadd45gip1.1" 5.04509349581356e-05 -1.69751016563286 0.014 0.042 1 "AM" "Gadd45gip1"
"Gm4756" 5.0472360035844e-05 2.00419545397933 0.019 0.005 1 "AM" "Gm4756"
"Nudt4.1" 5.07349220225142e-05 -1.02025857389082 0.062 0.107 1 "AM" "Nudt4"
"Eif2ak2.1" 5.08327294060348e-05 -0.531208557615113 0.264 0.326 1 "AM" "Eif2ak2"
"Cherp.1" 5.08713331784407e-05 -0.560813867991455 0.129 0.188 1 "AM" "Cherp"
"Gm11476.1" 5.09072196122883e-05 -0.952896182010535 0.078 0.125 1 "AM" "Gm11476"
