"p_val" "avg_log2FC" "pct.1" "pct.2" "p_val_adj" "cluster" "gene"
"H2-Eb1.2" 2.76704784873977e-45 1.99934780507055 0.735 0.369 6.0310574911132e-41 "3" "H2-Eb1"
"Tmcc3.3" 1.77341137923628e-44 -1.92114792057625 0.332 0.807 3.8653274421834e-40 "3" "Tmcc3"
"Abca1.2" 2.53599713052982e-44 -4.14045774040487 0.09 0.595 5.52745934570279e-40 "3" "Abca1"
"H2-Aa.2" 3.45234569734234e-44 1.80374294489366 0.74 0.355 7.52473268192737e-40 "3" "H2-Aa"
"Kynu.2" 9.12386940966023e-44 2.67522159918413 0.592 0.232 1.98863857652954e-39 "3" "Kynu"
"Cd244a.2" 6.48925612314716e-43 2.10228345423825 0.587 0.224 1.41439826460115e-38 "3" "Cd244a"
"Rtn1.3" 1.45158276478777e-42 1.98518147238818 0.673 0.285 3.16386979413143e-38 "3" "Rtn1"
"Sash1.2" 2.95835190922807e-42 -2.47701049226624 0.283 0.718 6.44802382135349e-38 "3" "Sash1"
"Zeb1.2" 1.07509746327532e-41 2.02074570860611 0.664 0.302 2.34328243095489e-37 "3" "Zeb1"
"Dscam.2" 1.29882658407071e-41 3.88125543415011 0.184 0.018 2.83092242264051e-37 "3" "Dscam"
"Tiam1.1" 2.11464146951924e-41 2.23532251083536 0.52 0.175 4.60907254696413e-37 "3" "Tiam1"
"Fgd4.2" 5.98726272490729e-41 -2.95119290688679 0.112 0.618 1.30498378352079e-36 "3" "Fgd4"
"Stab1.3" 7.74265028848881e-41 -3.66412769729239 0.058 0.562 1.68758805687902e-36 "3" "Stab1"
"Xcr1.2" 8.5298846290538e-41 7.13612417441792 0.085 0.001 1.85917365374857e-36 "3" "Xcr1"
"Ms4a7.2" 2.36287063357736e-40 -4.30619975780786 0.049 0.542 5.15011283294521e-36 "3" "Ms4a7"
"Rin3.2" 2.70143589518912e-40 2.07700283171266 0.74 0.491 5.88804967715421e-36 "3" "Rin3"
"Dennd1a.1" 5.59226884340026e-40 -1.21461317577717 0.682 0.926 1.21889091710752e-35 "3" "Dennd1a"
"Gm49742.2" 1.72893939806866e-39 5.11742681590722 0.103 0.004 3.76839631203046e-35 "3" "Gm49742"
"Mgat5.2" 2.29039512659624e-39 -1.59540498642894 0.475 0.822 4.99214521792918e-35 "3" "Mgat5"
"Cd209a.2" 3.10225214864806e-39 4.83372405164987 0.121 0.006 6.76166878319332e-35 "3" "Cd209a"
"Arhgap26.2" 3.40183994990952e-39 1.5545312918866 0.803 0.485 7.4146503548228e-35 "3" "Arhgap26"
"Gm2245.2" 3.77697588955377e-39 -2.39919599154416 0.193 0.669 8.23229664887139e-35 "3" "Gm2245"
"Pip4k2a.2" 1.02800458783436e-38 1.06595346807915 0.946 0.879 2.24063879964378e-34 "3" "Pip4k2a"
"BC035044.2" 1.08218580578597e-38 2.99571712637868 0.287 0.055 2.3587321822911e-34 "3" "BC035044"
"Plbd1.2" 2.93760907306241e-38 2.15993648917107 0.623 0.285 6.40281273564683e-34 "3" "Plbd1"
"Mgl2.1" 3.66122953986703e-38 3.26159058235245 0.3 0.063 7.98001590509418e-34 "3" "Mgl2"
"Apoe.3" 7.83553797223744e-38 -2.14395647448929 0.529 0.857 1.70783385642887e-33 "3" "Apoe"
"Aoah.2" 8.36756244544338e-38 -4.42139487984748 0.067 0.529 1.82379391060884e-33 "3" "Aoah"
"Lmtk2.2" 1.38534435775589e-37 2.40391835314034 0.448 0.137 3.01949656216474e-33 "3" "Lmtk2"
"Atxn1.2" 5.55648090939399e-37 -2.16299662264654 0.175 0.649 1.21109057901151e-32 "3" "Atxn1"
"Cytip.2" 7.45149754567285e-37 1.84861017026742 0.453 0.138 1.62412840505485e-32 "3" "Cytip"
"Hivep2.3" 9.36440998688755e-37 2.09733754506051 0.785 0.563 2.04106680074201e-32 "3" "Hivep2"
"H2-Ab1.1" 1.60597394843408e-36 2.01524590677917 0.659 0.33 3.50038081800692e-32 "3" "H2-Ab1"
"Lrrk2.1" 2.31758267091837e-36 2.1542945625908 0.525 0.205 5.05140318953368e-32 "3" "Lrrk2"
"Cd84.2" 2.33113264121684e-36 -1.72281115110673 0.422 0.774 5.08093670479622e-32 "3" "Cd84"
"Camk2d.2" 2.99542174499218e-35 -1.51922660709269 0.484 0.832 6.52882123538496e-31 "3" "Camk2d"
"Cd209c.2" 3.76507053523776e-35 5.29908195903218 0.094 0.004 8.20634773860422e-31 "3" "Cd209c"
"P2ry10.2" 6.64809923200223e-35 3.46291289350739 0.152 0.015 1.44901970860721e-30 "3" "P2ry10"
"Dgkz.1" 3.08327913262654e-34 -2.46560492667655 0.157 0.602 6.7203151974728e-30 "3" "Dgkz"
"Runx3.3" 3.11034240321999e-34 2.02968364295254 0.592 0.271 6.77930230205829e-30 "3" "Runx3"
"Itga6.1" 3.26549891497493e-34 -2.99372141166444 0.085 0.542 7.11748143507937e-30 "3" "Itga6"
"Cyb561a3.2" 3.75618586991072e-34 2.86348835431044 0.305 0.071 8.1869827220574e-30 "3" "Cyb561a3"
"Tgfbi.3" 4.83178050987213e-34 -2.2821179755201 0.251 0.677 1.05313487993173e-29 "3" "Tgfbi"
"Napsa.2" 1.37845696710777e-33 2.49314659874714 0.336 0.086 3.0044848055081e-29 "3" "Napsa"
"Slc16a10.2" 1.47314266341725e-33 -3.65872543710434 0.081 0.515 3.21086174918423e-29 "3" "Slc16a10"
"Msr1.1" 2.08918732168166e-33 -3.82272313581094 0.022 0.458 4.55359268633735e-29 "3" "Msr1"
"Kctd14.2" 5.93604446807441e-33 3.37064425600619 0.157 0.017 1.2938202522615e-28 "3" "Kctd14"
"Adap2.1" 6.61771188220555e-33 -1.91308303070208 0.256 0.681 1.44239648184552e-28 "3" "Adap2"
"Uvrag.2" 7.57012697498521e-33 1.12660835951868 0.928 0.823 1.64998487546778e-28 "3" "Uvrag"
"Timd4.2" 8.18290139915631e-33 5.0284805851873 0.081 0.002 1.78354518896011e-28 "3" "Timd4"
"Akt3.1" 9.55781418947438e-33 1.5074923378189 0.776 0.483 2.08322118073784e-28 "3" "Akt3"
"Gm13373.2" 3.38908888183185e-32 4.16873005756874 0.135 0.013 7.3868581268407e-28 "3" "Gm13373"
"Bach2.2" 7.68877842238612e-32 1.58222797847199 0.744 0.473 1.67584614494328e-27 "3" "Bach2"
"Adap2os.1" 1.54167056667947e-31 -2.30135657350876 0.166 0.593 3.36022516713457e-27 "3" "Adap2os"
"1700025G04Rik.2" 2.13347309297313e-31 1.83389345679612 0.619 0.317 4.65011795344423e-27 "3" "1700025G04Rik"
"Lrp1.3" 5.53686667538378e-31 -2.03621027710911 0.238 0.646 1.20681546056665e-26 "3" "Lrp1"
"Frmd5.2" 6.41585238055949e-31 3.96009402677033 0.135 0.013 1.39839918486675e-26 "3" "Frmd5"
"Maml2.3" 6.82713339027445e-31 -1.4600416484227 0.318 0.74 1.48804199374422e-26 "3" "Maml2"
"Gabbr1.1" 7.43835353420681e-31 3.4377443231335 0.17 0.023 1.62126353631572e-26 "3" "Gabbr1"
"Lair1.3" 1.41943109885913e-30 -1.99119293880011 0.193 0.625 3.09379202307336e-26 "3" "Lair1"
"Cd226.1" 1.46093752463103e-30 4.30109972540217 0.112 0.008 3.18425942868579e-26 "3" "Cd226"
"Zfp704.1" 2.32943538100458e-30 -2.5612526772144 0.139 0.555 5.07723735643757e-26 "3" "Zfp704"
"Psd3.3" 2.63018871051466e-30 -2.79827411131825 0.17 0.57 5.73275931343776e-26 "3" "Psd3"
"St3gal5.2" 2.93035055837019e-30 2.80548609351878 0.296 0.073 6.38699207702366e-26 "3" "St3gal5"
"Man1c1.2" 4.13359854491952e-30 -1.94320572900214 0.193 0.622 9.00959138850659e-26 "3" "Man1c1"
"Grk3.1" 1.28691430288928e-29 1.43386430107873 0.709 0.436 2.80495841457748e-25 "3" "Grk3"
"Il18rap.1" 1.84523590789075e-29 3.18296692026353 0.184 0.029 4.02187618483868e-25 "3" "Il18rap"
"Tanc2.3" 1.96046389461159e-29 -2.91885846395376 0.193 0.577 4.27302710469542e-25 "3" "Tanc2"
"Csf1r.3" 3.27058489178887e-29 -1.7040745743012 0.269 0.681 7.12856683014303e-25 "3" "Csf1r"
"Rai14.1" 4.17498614025316e-29 -2.38379916404757 0.152 0.561 9.09979979129578e-25 "3" "Rai14"
"Mef2a.3" 5.6118882392741e-29 -1.01350119532903 0.762 0.927 1.22316716063218e-24 "3" "Mef2a"
"Ptpn4.3" 1.32013310118436e-28 2.06902893061908 0.534 0.249 2.87736210734142e-24 "3" "Ptpn4"
"Cyp7b1.2" 1.43168198379578e-28 5.22193615418869 0.135 0.015 3.12049405188129e-24 "3" "Cyp7b1"
"Med13l.1" 2.93807697933202e-28 1.18131806825524 0.857 0.669 6.40383258415207e-24 "3" "Med13l"
"Scml4.1" 5.38467767952977e-28 3.4172090780472 0.112 0.01 1.17364434703031e-23 "3" "Scml4"
"Pld1.2" 7.62772311229552e-28 -2.94210566062935 0.049 0.447 1.66253852955593e-23 "3" "Pld1"
"Slc7a8.2" 7.64760626038097e-28 -3.24433693657892 0.063 0.455 1.66687226051264e-23 "3" "Slc7a8"
"Gramd4.1" 8.10236432471919e-28 2.23876474425107 0.386 0.131 1.76599132821579e-23 "3" "Gramd4"
"St3gal4.2" 1.23202262409022e-27 1.71071409156289 0.677 0.415 2.68531651146704e-23 "3" "St3gal4"
"Pak1.3" 1.41104227308256e-27 1.75140570683315 0.61 0.33 3.07550773841075e-23 "3" "Pak1"
"Id2.1" 1.45838752008427e-27 2.50938928212296 0.283 0.073 3.17870143877568e-23 "3" "Id2"
"Lrrc18.2" 2.34075465748818e-27 2.97526911539294 0.274 0.071 5.10190885146125e-23 "3" "Lrrc18"
"Itga9.2" 2.44020294335619e-27 -3.95647686729648 0.063 0.441 5.31866633533915e-23 "3" "Itga9"
"Trp53i11.1" 2.84437497058973e-27 3.3247298376774 0.157 0.022 6.19959968589738e-23 "3" "Trp53i11"
"Gm13269.2" 3.2208677690818e-27 4.88102589768518 0.085 0.005 7.02020338949069e-23 "3" "Gm13269"
"Cd74.2" 4.11521490767316e-27 1.33128022188665 0.803 0.579 8.96952241276442e-23 "3" "Cd74"
"Cx3cr1.3" 7.20754655246844e-27 -2.2749550083182 0.135 0.532 1.57095684657602e-22 "3" "Cx3cr1"
"Maf.2" 1.12483690042957e-26 -4.02498259783653 0.04 0.411 2.4516945081763e-22 "3" "Maf"
"Siglech.1" 1.92962344150433e-26 5.80679597776426 0.094 0.007 4.20580725310284e-22 "3" "Siglech"
"Gna12.2" 1.98426897882785e-26 -1.90973178684359 0.251 0.619 4.32491266625317e-22 "3" "Gna12"
"Dmxl2.3" 2.41765886245213e-26 -4.06094203844667 0.027 0.396 5.26952925660067e-22 "3" "Dmxl2"
"Cdc14a.1" 3.37397550095391e-26 2.12783706412798 0.556 0.293 7.35391700187915e-22 "3" "Cdc14a"
"Arhgap10.2" 3.76424839165497e-26 -2.47030618281756 0.126 0.499 8.20455579445117e-22 "3" "Arhgap10"
"Xylt1.2" 3.84918479711587e-26 -1.99659288241216 0.238 0.61 8.38968318379375e-22 "3" "Xylt1"
"Ankrd44.1" 4.3963538448186e-26 0.933671451620962 0.928 0.815 9.58229284016662e-22 "3" "Ankrd44"
"Ctsc.3" 5.02007581260252e-26 -1.72328582772371 0.395 0.721 1.09417572411485e-21 "3" "Ctsc"
"Ctsb.3" 9.09772215670619e-26 -2.1368027655859 0.278 0.63 1.98293952127568e-21 "3" "Ctsb"
"Srgap2.1" 1.80129520453323e-25 -1.19544677607801 0.578 0.849 3.92610302780063e-21 "3" "Srgap2"
"Myo5a.2" 3.50828742964224e-25 -1.17511865426852 0.52 0.812 7.64666328164823e-21 "3" "Myo5a"
"Gm10848.3" 4.36354082086585e-25 3.74867664729624 0.108 0.01 9.51077357315921e-21 "3" "Gm10848"
"Mob3b.1" 4.5344224185066e-25 1.19394280347422 0.794 0.544 9.88322710337698e-21 "3" "Mob3b"
"Pkib.1" 6.53906735706113e-25 1.79277215580438 0.578 0.322 1.42525512114504e-20 "3" "Pkib"
"Anxa3.2" 8.01888904032555e-25 -1.92598487775419 0.161 0.55 1.74779705522936e-20 "3" "Anxa3"
"Dleu2.3" 9.37301489367392e-25 -0.85191588059251 0.767 0.926 2.04294232622517e-20 "3" "Dleu2"
"Lyst.3" 1.14841857382924e-24 1.43410290898386 0.722 0.484 2.50309312351821e-20 "3" "Lyst"
"Gm45238.1" 1.15063657949819e-24 4.71699449017455 0.067 0.003 2.50792748867425e-20 "3" "Gm45238"
"Cmklr1.1" 1.47748901970223e-24 -4.05567013893654 0.022 0.372 3.22033506734298e-20 "3" "Cmklr1"
"Myof.3" 1.71605812257797e-24 -1.48029892900348 0.345 0.702 3.74032028397095e-20 "3" "Myof"
"Nup210.3" 2.68421677419275e-24 2.57906265848155 0.274 0.076 5.85051888103051e-20 "3" "Nup210"
"Gm49101.1" 3.36429978345686e-24 4.61515250877709 0.076 0.004 7.33282780802256e-20 "3" "Gm49101"
"C1qb.1" 3.92333177572772e-24 -2.47248435005735 0.121 0.488 8.55129393837614e-20 "3" "C1qb"
"Gm7480.1" 4.18326192514805e-24 -3.26996531609131 0.067 0.415 9.11783769205268e-20 "3" "Gm7480"
"Rab31.1" 7.03106615522222e-24 -1.36531747727069 0.269 0.65 1.53249117919224e-19 "3" "Rab31"
"Itgax.1" 7.59659912269853e-24 1.7086500815392 0.484 0.22 1.65575474478337e-19 "3" "Itgax"
"Csf3r.2" 7.88922036797382e-24 -3.45533508371682 0.045 0.393 1.71953447140357e-19 "3" "Csf3r"
"Lyz2.3" 8.08139257098921e-24 -1.61109174452797 0.489 0.769 1.76142032477281e-19 "3" "Lyz2"
"Heg1.2" 1.5336430280318e-23 1.89119899815585 0.314 0.097 3.34272834389811e-19 "3" "Heg1"
"Znrf3.2" 1.86380028126257e-23 -2.41894957540026 0.09 0.456 4.0623390930399e-19 "3" "Znrf3"
"Klra2.2" 2.27802598821777e-23 -2.74858505010619 0.099 0.449 4.96518544391946e-19 "3" "Klra2"
"Ctss.3" 2.32969872796897e-23 -1.09914550122992 0.614 0.857 5.07781134748117e-19 "3" "Ctss"
"Cacna1d.2" 2.62327228653844e-23 -2.59037676271022 0.103 0.453 5.71768427573918e-19 "3" "Cacna1d"
"Jarid2.1" 2.69675748702754e-23 1.23438047298263 0.798 0.648 5.87785261872523e-19 "3" "Jarid2"
"Lysmd4.1" 2.98693840254923e-23 -1.39015095308009 0.399 0.713 6.5103309421963e-19 "3" "Lysmd4"
"Lrrc8c.2" 3.46257811610845e-23 1.73507149456457 0.57 0.316 7.54703526186998e-19 "3" "Lrrc8c"
"Slc14a1.1" 3.7108295449063e-23 3.19979567106995 0.166 0.03 8.08812407607778e-19 "3" "Slc14a1"
"Irf4.1" 4.82182218554377e-23 3.3931521130023 0.13 0.018 1.05096436356112e-18 "3" "Irf4"
"Rnd3.2" 4.85855253999756e-23 2.75351434553811 0.274 0.08 1.05897011161787e-18 "3" "Rnd3"
"Tbc1d9.1" 5.75833402657678e-23 1.3434383311078 0.771 0.618 1.25508648443267e-18 "3" "Tbc1d9"
"Dexi.2" 6.22343934033208e-23 1.91230814209596 0.453 0.206 1.35646083861878e-18 "3" "Dexi"
"Pde7b" 7.95896000746842e-23 -2.81777673964677 0.103 0.452 1.73473492322782e-18 "3" "Pde7b"
"Dipk1a.1" 8.34856231724347e-23 1.5151728669334 0.637 0.392 1.81965264266639e-18 "3" "Dipk1a"
"Nectin1.2" 1.16115921284643e-22 2.23712259091838 0.269 0.077 2.53086262032008e-18 "3" "Nectin1"
"Nrp2.2" 1.23757890505294e-22 -2.46399150498824 0.076 0.427 2.69742698145339e-18 "3" "Nrp2"
"Clec10a.1" 1.27584556179145e-22 3.82905838742039 0.126 0.017 2.78083298648065e-18 "3" "Clec10a"
"C3ar1.1" 1.38179307717479e-22 -3.65599115297494 0.036 0.366 3.01175619101017e-18 "3" "C3ar1"
"Gcsam.1" 2.10643918259513e-22 6.11770964951311 0.054 0.002 4.59119484238435e-18 "3" "Gcsam"
"Slc11a1.3" 2.35005023698228e-22 -4.48995529213286 0.022 0.344 5.12216949652658e-18 "3" "Slc11a1"
"Lsp1.1" 2.38280926571713e-22 1.56001416907701 0.565 0.307 5.19357107555706e-18 "3" "Lsp1"
"Peak1.1" 2.38563415847446e-22 -1.47705121819049 0.341 0.666 5.19972821181093e-18 "3" "Peak1"
"Adam11.2" 2.46291068371112e-22 3.79168252996972 0.081 0.006 5.36816012621675e-18 "3" "Adam11"
"Gpr68.2" 2.73807285327366e-22 2.37349838281504 0.215 0.051 5.96790359099526e-18 "3" "Gpr68"
"Slc16a7.1" 4.08009971498597e-22 -2.85506615188858 0.072 0.407 8.89298533878342e-18 "3" "Slc16a7"
"Olfm1.2" 4.46593950624861e-22 2.04216547008348 0.363 0.136 9.73396174781948e-18 "3" "Olfm1"
"Slc38a6.2" 5.97441510733581e-22 -2.01921522698849 0.157 0.508 1.30218351679491e-17 "3" "Slc38a6"
"Atp8b4.1" 7.57486383971667e-22 1.36048212521293 0.673 0.439 1.65101732250465e-17 "3" "Atp8b4"
"5830428M24Rik.2" 9.35598363065905e-22 3.15982905611777 0.143 0.024 2.03923019213845e-17 "3" "5830428M24Rik"
"Tlr11.1" 1.11394640318491e-21 4.92922030926313 0.058 0.002 2.42795758038183e-17 "3" "Tlr11"
"Hrh1.3" 1.29888168327126e-21 2.95944457138932 0.197 0.046 2.83104251685805e-17 "3" "Hrh1"
"Tmtc2.2" 1.64995839412541e-21 1.43312470242423 0.381 0.147 3.59624931583575e-17 "3" "Tmtc2"
"Fn1.1" 1.70839363400831e-21 -2.00045782639618 0.314 0.623 3.72361476468452e-17 "3" "Fn1"
"Dhrs3.2" 2.36371889000778e-21 -2.08331520064581 0.13 0.471 5.15196169266095e-17 "3" "Dhrs3"
"Spns3.2" 2.37527068823437e-21 2.71652295041019 0.197 0.045 5.17713999207563e-17 "3" "Spns3"
"Slco3a1.2" 2.41544137002575e-21 2.1470021743284 0.395 0.164 5.26469601010811e-17 "3" "Slco3a1"
"Gm16553.2" 2.4721323137679e-21 4.64638202382211 0.063 0.003 5.38825959108851e-17 "3" "Gm16553"
"Gm39458" 2.78386784592933e-21 6.54839283239098 0.045 0.001 6.06771835698757e-17 "3" "Gm39458"
"4930452B06Rik.1" 3.19293128555996e-21 4.04556324385836 0.067 0.004 6.95931303000649e-17 "3" "4930452B06Rik"
"Traf1.2" 3.74952821021249e-21 2.05123332102846 0.215 0.052 8.17247168697915e-17 "3" "Traf1"
"Hsh2d.1" 3.93862655528091e-21 3.24624146404181 0.094 0.01 8.58463043989027e-17 "3" "Hsh2d"
"Arid5b.3" 4.61805015174592e-21 -1.51300966701504 0.448 0.731 1.00655021107454e-16 "3" "Arid5b"
"Rabgap1l.1" 4.62043695247976e-21 1.63629613205184 0.623 0.397 1.00707043816249e-16 "3" "Rabgap1l"
"Tbc1d8.1" 5.25772721799604e-21 1.60407240048114 0.587 0.352 1.14597422443442e-16 "3" "Tbc1d8"
"Lilrb4a.3" 7.34729120199389e-21 -1.15146859479241 0.314 0.675 1.60141559038659e-16 "3" "Lilrb4a"
"5730522E02Rik.3" 8.04417362173857e-21 3.18624127437821 0.175 0.037 1.75330808259414e-16 "3" "5730522E02Rik"
"Dock10.2" 8.44386617825489e-21 0.536308968244537 0.973 0.943 1.84042507221244e-16 "3" "Dock10"
"Ece1.2" 1.03676394741013e-20 2.43814804417838 0.265 0.082 2.25973069977512e-16 "3" "Ece1"
"Sirpa.2" 1.10126800211156e-20 -1.12253994152486 0.386 0.731 2.40032373740236e-16 "3" "Sirpa"
"Gm5086.1" 1.13119585828565e-20 -2.05086512342508 0.121 0.464 2.4655544927194e-16 "3" "Gm5086"
"Gna14.1" 1.16211767060801e-20 3.36445356401425 0.157 0.03 2.53295167485722e-16 "3" "Gna14"
"Dock1.1" 1.22943352613806e-20 -1.06477012082041 0.296 0.679 2.67967331357051e-16 "3" "Dock1"
"Rinl.1" 1.41462931033445e-20 2.65476927945059 0.247 0.072 3.08332604480497e-16 "3" "Rinl"
"Itsn1" 1.42568463509483e-20 -2.28565246346044 0.112 0.444 3.10742223065269e-16 "3" "Itsn1"
"Ifi205.1" 1.50065522028577e-20 3.00947199197148 0.112 0.015 3.27082811813486e-16 "3" "Ifi205"
"Cd47.2" 1.5144580066638e-20 1.23459099115561 0.668 0.457 3.30091267132441e-16 "3" "Cd47"
"Abr.1" 1.62310179373766e-20 -1.08195251400742 0.596 0.832 3.5377126696306e-16 "3" "Abr"
"Kif13b.3" 1.64306340875619e-20 -1.70126325847407 0.296 0.607 3.581221005725e-16 "3" "Kif13b"
"Tnfrsf11a.3" 1.99773487940285e-20 -1.61901357946934 0.274 0.593 4.35426294314645e-16 "3" "Tnfrsf11a"
"Ccnd3.1" 2.50129323333458e-20 1.33549218562585 0.614 0.354 5.45181873137606e-16 "3" "Ccnd3"
"Gm29282.2" 2.57368320909063e-20 3.28301507648703 0.117 0.017 5.60959992253393e-16 "3" "Gm29282"
"Mir99ahg.3" 2.62624771749489e-20 -2.150616451095 0.117 0.443 5.72416952505187e-16 "3" "Mir99ahg"
"Ccdc88a.1" 2.96253994901758e-20 1.25868026333901 0.807 0.661 6.45715207287871e-16 "3" "Ccdc88a"
"Stk39.2" 3.16616044076937e-20 2.47072980617569 0.206 0.051 6.90096329670092e-16 "3" "Stk39"
"Blnk.1" 3.56013407705014e-20 -1.33256184643701 0.233 0.585 7.75966823433848e-16 "3" "Blnk"
"Abcc5.2" 4.62376708885428e-20 -2.1690318841111 0.085 0.42 1.00779627468668e-15 "3" "Abcc5"
"Morrbid.1" 4.95509610303522e-20 -1.83639992479195 0.283 0.597 1.08001274661756e-15 "3" "Morrbid"
"P2rx7.1" 5.48027553096371e-20 -2.15028931886666 0.117 0.443 1.19448085472885e-15 "3" "P2rx7"
"Tspan33.2" 5.70397174385477e-20 2.52789873134837 0.197 0.047 1.24323768129059e-15 "3" "Tspan33"
"Pla2g7.2" 7.29793348049782e-20 -5.0287510098961 0.013 0.304 1.59065758140931e-15 "3" "Pla2g7"
"Reps2.3" 7.78370970933326e-20 -4.68938651591759 0.022 0.314 1.69653736824628e-15 "3" "Reps2"
"Aopep.2" 8.79778082647407e-20 -1.24106888011445 0.444 0.742 1.91756430893829e-15 "3" "Aopep"
"Zfp831.1" 1.06047164710457e-19 3.87847620940231 0.076 0.006 2.31140400202913e-15 "3" "Zfp831"
"Tpd52.1" 1.49146936288369e-19 -1.37235292293592 0.345 0.649 3.25080662334129e-15 "3" "Tpd52"
"Luzp1.2" 1.54483120476903e-19 -1.1994395989458 0.314 0.655 3.36711409391458e-15 "3" "Luzp1"
"Fndc7" 1.62351120678402e-19 4.79660876907198 0.054 0.002 3.53860502630644e-15 "3" "Fndc7"
"Myo1h.2" 1.73130579090915e-19 3.24096730824928 0.094 0.011 3.77355410186558e-15 "3" "Myo1h"
"Gm12159.2" 1.85672946565977e-19 3.38350330655059 0.072 0.006 4.04692754335203e-15 "3" "Gm12159"
"Fam129a.2" 1.948166511709e-19 1.25395754469666 0.726 0.501 4.24622372892095e-15 "3" "Fam129a"
"Slco2b1.2" 2.15319037543802e-19 -3.58928289245191 0.022 0.314 4.69309374230472e-15 "3" "Slco2b1"
"Rrbp1.2" 2.24006018297502e-19 -0.900124193100212 0.534 0.805 4.88243517481236e-15 "3" "Rrbp1"
"Cdk14.2" 2.75634747224477e-19 1.13892663362809 0.839 0.7 6.00773495050471e-15 "3" "Cdk14"
"4933406I18Rik.2" 3.01402887711605e-19 -3.28405341203202 0.045 0.341 6.56937734056215e-15 "3" "4933406I18Rik"
"Vrk1.3" 3.17449119117348e-19 1.88573226354492 0.471 0.246 6.91912100028172e-15 "3" "Vrk1"
"Gpr171.1" 3.18308066733474e-19 2.79854029603908 0.152 0.03 6.93784262252279e-15 "3" "Gpr171"
"Tec.1" 3.19079350971825e-19 -1.39175931138991 0.318 0.623 6.9546535337819e-15 "3" "Tec"
"Sept6.2" 3.77806257742216e-19 2.46578968451616 0.233 0.068 8.23466519374935e-15 "3" "Sept6"
"H2-DMb1.2" 3.94094161036018e-19 1.48670520830228 0.489 0.247 8.58967633394104e-15 "3" "H2-DMb1"
"Klri2" 6.89471696549385e-19 5.65616004719803 0.04 0.001 1.50277250979904e-14 "3" "Klri2"
"Atp2b1.1" 7.09759464429509e-19 -0.857201696979913 0.682 0.853 1.54699172867056e-14 "3" "Atp2b1"
"Sipa1l2.1" 1.00135622174429e-18 -3.22276823758331 0.049 0.341 2.18255602091386e-14 "3" "Sipa1l2"
"Tmcc1.2" 1.36590921940569e-18 -0.958883546123458 0.61 0.839 2.97713573461663e-14 "3" "Tmcc1"
"Sh3kbp1.1" 1.61908953017e-18 -0.829556332639674 0.525 0.793 3.52896753995852e-14 "3" "Sh3kbp1"
"Slc36a1.1" 1.64804526058246e-18 -3.74706699357971 0.022 0.304 3.59207944996553e-14 "3" "Slc36a1"
"Ddr1.1" 1.72277594083884e-18 3.03127110625077 0.117 0.019 3.75496244065234e-14 "3" "Ddr1"
"Dennd3.1" 1.78623430120557e-18 2.08473622609578 0.22 0.061 3.89327628290765e-14 "3" "Dennd3"
"Hpgds.2" 1.91731571896315e-18 -1.72578350186429 0.148 0.47 4.17898134105208e-14 "3" "Hpgds"
"Sh3bp2.1" 2.86102879382327e-18 -1.46111252874567 0.211 0.541 6.23589835901719e-14 "3" "Sh3bp2"
"Lzts1.2" 3.59763534636996e-18 3.76845018887961 0.081 0.008 7.84140600094797e-14 "3" "Lzts1"
"Ntpcr.3" 3.60539934480088e-18 -3.25786471099799 0.036 0.319 7.85832841192799e-14 "3" "Ntpcr"
"Phactr2.2" 3.86011051925592e-18 1.22035820416909 0.767 0.625 8.4134968877702e-14 "3" "Phactr2"
"Kcnk13.1" 3.89467544803421e-18 -1.32695575680491 0.26 0.585 8.48883460653535e-14 "3" "Kcnk13"
"Bcl6.1" 4.61374907074304e-18 1.42366951906224 0.48 0.254 1.00561274745915e-13 "3" "Bcl6"
"Gm15396.2" 4.69677477439006e-18 2.6171049590164 0.126 0.022 1.02370902982606e-13 "3" "Gm15396"
"Ctsd.3" 5.53879850528605e-18 -2.17662980522464 0.184 0.483 1.20723652221215e-13 "3" "Ctsd"
"Abcc3.1" 5.70567793726549e-18 -2.5482635403726 0.045 0.336 1.24360956320639e-13 "3" "Abcc3"
"Adgrg5.1" 6.0995333927097e-18 2.99411200808412 0.13 0.024 1.32945429827501e-13 "3" "Adgrg5"
"Frrs1.2" 6.11625792643004e-18 -1.516467217529 0.175 0.504 1.33309957764469e-13 "3" "Frrs1"
"Gm49518" 7.0486877374896e-18 4.4097909210167 0.045 0.002 1.53633197926323e-13 "3" "Gm49518"
"Fmnl2.1" 7.7072414835883e-18 1.33125569915562 0.735 0.562 1.67987035376291e-13 "3" "Fmnl2"
"Frmd4b.2" 9.86271078770234e-18 -0.854074188529742 0.529 0.798 2.1496764432876e-13 "3" "Frmd4b"
"Dse.1" 1.50547305807021e-17 -1.12689152918667 0.188 0.511 3.28132907736982e-13 "3" "Dse"
"Camk1.1" 2.01745194400822e-17 -3.35988862820617 0.031 0.303 4.39723825716032e-13 "3" "Camk1"
"Ldlrad3.3" 2.19808227958686e-17 -2.16006523147433 0.081 0.377 4.79094013658751e-13 "3" "Ldlrad3"
"Sla.2" 2.39987200568847e-17 1.44718861925793 0.529 0.311 5.23076102359859e-13 "3" "Sla"
"Rftn1.3" 2.40744685537255e-17 -0.858462753837785 0.466 0.759 5.24727116597001e-13 "3" "Rftn1"
"Slc46a3.1" 2.64790948503084e-17 2.16191666449364 0.274 0.098 5.77138351357322e-13 "3" "Slc46a3"
